,eu_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
928,Italy,COTE D'IVOIRE,ABIDJAN ,2616.0,1503.0,1104.0,0.4234752589182969,2018
929,Italy,CROATIA,ZAGREB,567.0,563.0,4.0,0.007054673721340388,2018
930,Italy,CUBA,HAVANA,13280.0,12128.0,1141.0,0.08598990127364534,2018
931,Italy,CYPRUS,NICOSIA,1011.0,958.0,53.0,0.05242334322453017,2018
932,Italy,CZECH REPUBLIC,PRAGUE,2.0,2.0,0.0,0.0,2018
933,Italy,DENMARK,COPENHAGEN,3.0,3.0,0.0,0.0,2018
934,Italy,ECUADOR,QUITO,5894.0,4534.0,1360.0,0.2307431286053614,2018
935,Italy,EGYPT,CAIRO,20200.0,15145.0,4953.0,0.24644243208279432,2018
936,Italy,EL SALVADOR,SAN SALVADOR,1.0,1.0,0.0,0.0,2018
937,Italy,ERITREA,ASMARA,2155.0,1275.0,874.0,0.4067007910656119,2018
938,Italy,ETHIOPIA,ADDIS ABEBA,3900.0,3188.0,268.0,0.0775462962962963,2018
939,Italy,FINLAND,HELSINKI,11.0,10.0,1.0,0.09090909090909091,2018
940,Italy,FRANCE,PARIS,42.0,39.0,1.0,0.025,2018
941,Italy,GABON,LIBREVILLE,1263.0,798.0,465.0,0.3681710213776722,2018
942,Italy,GEORGIA,TBILISSI,401.0,366.0,34.0,0.085,2018
943,Italy,GERMANY,FRANKFURT/MAIN,23.0,23.0,0.0,0.0,2018
944,Italy,GHANA,ACCRA,5806.0,3542.0,2261.0,0.3896260554885404,2018
945,Italy,GREECE,ATHENS,26.0,24.0,2.0,0.07692307692307693,2018
946,Italy,GUATEMALA,GUATEMALA CITY,11.0,11.0,0.0,0.0,2018
947,Italy,HONG KONG S.A.R.,HONG KONG,1795.0,1786.0,8.0,0.004459308807134894,2018
948,Italy,HUNGARY,BUDAPEST,1.0,1.0,0.0,0.0,2018
949,Italy,INDIA,KOLKATA,8938.0,7927.0,1011.0,0.11311255314388007,2018
950,Italy,INDIA,MUMBAI,57663.0,53673.0,3989.0,0.06917900870590683,2018
951,Italy,INDIA,NEW DELHI,39029.0,31094.0,7825.0,0.2010586089056759,2018
952,Italy,INDONESIA,JAKARTA,24414.0,24171.0,242.0,0.009912751402941056,2018
953,Italy,IRAN,TEHERAN,32777.0,23719.0,8948.0,0.2739155722900787,2018
954,Italy,IRAQ,BAGHDAD,4662.0,2998.0,1553.0,0.3412436827070973,2018
955,Italy,IRAQ,ERBIL,2031.0,964.0,995.0,0.5079122001020929,2018
956,Italy,IRELAND,DUBLIN,1263.0,1200.0,45.0,0.03614457831325301,2018
957,Italy,ISRAEL,JERUSALEM,2997.0,2853.0,109.0,0.036799459824442944,2018
958,Italy,ISRAEL,TEL AVIV,696.0,663.0,32.0,0.0460431654676259,2018
959,Italy,JAPAN,OSAKA,576.0,576.0,0.0,0.0,2018
960,Italy,JAPAN,TOKYO,1973.0,1967.0,4.0,0.0020294266869609334,2018
961,Italy,JORDAN,AMMAN,7271.0,5624.0,1353.0,0.1939228894940519,2018
962,Italy,KAZAKHSTAN,ASTANA,20009.0,18824.0,1185.0,0.05922334949272827,2018
963,Italy,KENYA,NAIROBI,4218.0,3753.0,428.0,0.10236785458024396,2018
964,Italy,KOSOVO,PRISTINA,5657.0,4366.0,1291.0,0.2282128336574156,2018
965,Italy,KUWAIT,KUWAIT,10380.0,9933.0,445.0,0.04287916746964733,2018
966,Italy,LEBANON,BEIRUT,22932.0,20297.0,1990.0,0.08928972046484497,2018
967,Italy,LIBYA,TRIPOLI,9849.0,7019.0,2381.0,0.25329787234042556,2018
968,Italy,LITHUANIA,VILNIUS,1.0,1.0,0.0,0.0,2018
969,Italy,MALAYSIA,KUALA LUMPUR,578.0,533.0,45.0,0.07785467128027682,2018
970,Italy,MALTA,VALETTA,21.0,6.0,0.0,0.0,2018
971,Italy,MEXICO,MEXICO CITY,207.0,206.0,1.0,0.004830917874396135,2018
972,Italy,MOLDOVA,CHISINAU,264.0,238.0,26.0,0.09848484848484848,2018
973,Italy,MONGOLIA,ULAN BATOR,925.0,809.0,116.0,0.1254054054054054,2018
974,Italy,MONTENEGRO,PODGORICA,216.0,211.0,5.0,0.023148148148148147,2018
975,Italy,MOROCCO,CASABLANCA,17232.0,13287.0,3908.0,0.22727537074731027,2018
976,Italy,MOROCCO,RABAT,4042.0,3361.0,680.0,0.16827517941103687,2018
977,Italy,MOZAMBIQUE,MAPUTO,1014.0,956.0,58.0,0.05719921104536489,2018
978,Italy,MYANMAR,YANGON,2274.0,2187.0,87.0,0.03825857519788918,2018
979,Italy,NETHERLANDS,THE HAGUE,3.0,3.0,0.0,0.0,2018
980,Italy,NEW ZEALAND,WELLINGTON,517.0,517.0,0.0,0.0,2018
981,Italy,NICARAGUA,MANAGUA,2.0,2.0,0.0,0.0,2018
982,Italy,NIGERIA,ABUJA,820.0,742.0,8.0,0.010666666666666666,2018
983,Italy,NIGERIA,LAGOS,12475.0,6665.0,5758.0,0.46349513000080494,2018
984,Italy,NORTH MACEDONIA,SKOPJE,242.0,241.0,0.0,0.0,2018
985,Italy,OMAN,MUSCAT,2646.0,2530.0,113.0,0.04275444570563754,2018
986,Italy,PAKISTAN,ISLAMABAD,6695.0,3635.0,2541.0,0.4114313471502591,2018
987,Italy,PAKISTAN,KARACHI,9006.0,7100.0,1904.0,0.21146157263438473,2018
988,Italy,PANAMA,PANAMA CITY,5700.0,4175.0,1525.0,0.2675438596491228,2018
989,Italy,PARAGUAY,ASUNCION,26.0,26.0,0.0,0.0,2018
990,Italy,PERU,LIMA,64.0,61.0,3.0,0.046875,2018
991,Italy,PHILIPPINES,MANILA,23478.0,20925.0,2553.0,0.10874009711219014,2018
992,Italy,POLAND,WARSAW,4.0,4.0,0.0,0.0,2018
993,Italy,PORTUGAL,LISBON,1.0,1.0,0.0,0.0,2018
994,Italy,QATAR,DOHA,6183.0,5705.0,470.0,0.07611336032388664,2018
995,Italy,ROMANIA,BUCHAREST,413.0,350.0,63.0,0.15254237288135594,2018
996,Italy,RUSSIAN FEDERATION,MOSCOW,463224.0,454474.0,8720.0,0.01882580517018787,2018
997,Italy,RUSSIAN FEDERATION,ST. PETERSBURG,36141.0,35702.0,360.0,0.009982807387277467,2018
998,Italy,SAN MARINO,SAN MARINO,437.0,435.0,2.0,0.004576659038901602,2018
999,Italy,SAUDI ARABIA,JEDDAH,12213.0,11291.0,922.0,0.07549332678293622,2018
1000,Italy,SAUDI ARABIA,RIYADH,22800.0,20903.0,1871.0,0.08215508913673487,2018
1001,Italy,SENEGAL,DAKAR,5757.0,3485.0,2267.0,0.39412378303198886,2018
1002,Italy,SERBIA,BELGRADE,419.0,409.0,9.0,0.0215311004784689,2018
1003,Italy,SINGAPORE,SINGAPORE,3559.0,3464.0,95.0,0.026692891261590336,2018
1004,Italy,SOUTH AFRICA,CAPE TOWN,13235.0,12707.0,528.0,0.0398942198715527,2018
1005,Italy,SOUTH AFRICA,JOHANNESBURG,29453.0,28750.0,703.0,0.02386853631209045,2018
1006,Italy,SOUTH AFRICA,PRETORIA,1610.0,1573.0,37.0,0.02298136645962733,2018
1007,Italy,SOUTH KOREA,SEOUL,533.0,528.0,5.0,0.009380863039399626,2018
1008,Italy,SPAIN,MADRID,22.0,20.0,2.0,0.09090909090909091,2018
1009,Italy,SRI LANKA,COLOMBO,5859.0,4476.0,1381.0,0.2357862386887485,2018
1010,Italy,SUDAN,KHARTOUM,1211.0,1037.0,133.0,0.11367521367521367,2018
1011,Italy,SWEDEN,STOCKHOLM,27.0,25.0,1.0,0.038461538461538464,2018
1012,Italy,SWITZERLAND,GENEVA,4.0,4.0,0.0,0.0,2018
1013,Italy,SWITZERLAND,LUGANO,3.0,3.0,0.0,0.0,2018
1014,Italy,TAIWAN,TAIPEI,200.0,197.0,3.0,0.015,2018
1015,Italy,TANZANIA,DAR ES SALAAM,1901.0,1420.0,481.0,0.25302472382956337,2018
1016,Italy,THAILAND,BANGKOK,37391.0,36571.0,816.0,0.021825768315189772,2018
1017,Italy,TUNISIA,TUNIS,12415.0,9868.0,2519.0,0.20335835957051748,2018
1018,Italy,TURKEY,ANKARA,11358.0,10354.0,1001.0,0.08815499779832672,2018
1019,Italy,TURKEY,ISTANBUL,85165.0,80474.0,4600.0,0.0540705738533512,2018
1020,Italy,TURKEY,IZMIR,17101.0,16409.0,692.0,0.040465469855564005,2018
1021,Italy,TURKMENISTAN,ASHGABAT,1089.0,1083.0,6.0,0.005509641873278237,2018
1022,Italy,UGANDA,KAMPALA,2545.0,2032.0,510.0,0.2006294256490952,2018
1023,Italy,UKRAINE,KYIV,3611.0,3471.0,139.0,0.03850415512465374,2018
1024,Italy,UNITED ARAB EMIRATES,ABU DHABI,6041.0,4910.0,1130.0,0.1870860927152318,2018
1025,Italy,UNITED ARAB EMIRATES,DUBAI,29907.0,23196.0,6709.0,0.2243437552248788,2018
1026,Italy,UNITED KINGDOM,EDINBURGH,825.0,811.0,13.0,0.015776699029126214,2018
1027,Italy,UNITED KINGDOM,LONDON,19597.0,19296.0,298.0,0.015208737368582219,2018
1028,Italy,URUGUAY,MONTEVIDEO,24.0,24.0,0.0,0.0,2018
1029,Italy,USA,"BOSTON, MA",1219.0,1213.0,6.0,0.004922067268252666,2018
1030,Italy,USA,"CHICAGO, IL",1295.0,1285.0,9.0,0.006955177743431221,2018
1031,Italy,USA,"DETROIT, MI",1092.0,1084.0,8.0,0.007326007326007326,2018
1032,Italy,USA,"HOUSTON, TX",1672.0,1651.0,21.0,0.012559808612440191,2018
1033,Italy,USA,"LOS ANGELES, CA",1502.0,1478.0,24.0,0.015978695073235686,2018
1034,Italy,USA,"MIAMI, FL",1767.0,1699.0,68.0,0.038483305036785515,2018
1035,Italy,USA,"NEW YORK, NY",3265.0,3197.0,66.0,0.02022678516702421,2018
1036,Italy,USA,"PHILADELPHIA, PA",1468.0,1457.0,10.0,0.006816632583503749,2018
1037,Italy,USA,"SAN FRANCISCO, CA",2981.0,2961.0,20.0,0.006709158000670915,2018
1038,Italy,USA,"WASHINGTON, DC",982.0,958.0,24.0,0.024439918533604887,2018
1039,Italy,UZBEKISTAN,TASHKENT,3105.0,2774.0,200.0,0.06724949562878278,2018
1040,Italy,VENEZUELA,CARACAS,28.0,19.0,9.0,0.32142857142857145,2018
1041,Italy,VIETNAM,HANOI,4085.0,3931.0,101.0,0.025049603174603176,2018
1042,Italy,VIETNAM,HO CHI MINH,5571.0,5268.0,302.0,0.05421903052064632,2018
1043,Italy,ZAMBIA,LUSAKA,1013.0,950.0,63.0,0.06219151036525173,2018
1044,Italy,ZIMBABWE,HARARE,1045.0,1010.0,35.0,0.03349282296650718,2018
1045,Latvia,AZERBAIJAN,BAKU,3470.0,3203.0,236.0,0.06862460017446932,2018
1046,Latvia,BELARUS,MINSK,33197.0,32937.0,116.0,0.00350951502132938,2018
1047,Latvia,BELARUS,VITSYEBSK,25700.0,25426.0,150.0,0.005864873318736316,2018
1048,Latvia,CANADA,OTTAWA,39.0,39.0,0.0,0.0,2018
1049,Latvia,CHINA,BEIJING,2170.0,2075.0,64.0,0.029920523609163162,2018
1050,Latvia,EGYPT,CAIRO,351.0,252.0,74.0,0.22699386503067484,2018
1051,Latvia,FRANCE,PARIS,3.0,3.0,0.0,0.0,2018
1052,Latvia,GEORGIA,TBILISSI,189.0,150.0,35.0,0.1891891891891892,2018
1053,Latvia,INDIA,NEW DELHI,1873.0,991.0,843.0,0.45965103598691387,2018
1054,Latvia,ISRAEL,TEL AVIV,35.0,34.0,0.0,0.0,2018
1055,Latvia,JAPAN,TOKYO,15.0,13.0,0.0,0.0,2018
1056,Latvia,KAZAKHSTAN,ASTANA,2401.0,2257.0,134.0,0.05604349644500209,2018
1057,Latvia,RUSSIAN FEDERATION,KALININGRAD,6937.0,6903.0,24.0,0.0034647033347769596,2018
1058,Latvia,RUSSIAN FEDERATION,MOSCOW,57334.0,56621.0,552.0,0.009654907036538226,2018
1059,Latvia,RUSSIAN FEDERATION,PSKOV,7391.0,7374.0,7.0,0.0009483809781872375,2018
1060,Latvia,RUSSIAN FEDERATION,ST. PETERSBURG,10513.0,10396.0,93.0,0.008866431499666316,2018
1061,Latvia,TURKEY,ANKARA,1150.0,1043.0,110.0,0.09540329575021683,2018
1062,Latvia,UKRAINE,KYIV,2784.0,2704.0,75.0,0.026988125224901044,2018
1063,Latvia,UNITED ARAB EMIRATES,ABU DHABI,752.0,385.0,348.0,0.4747612551159618,2018
1064,Latvia,UNITED KINGDOM,LONDON,387.0,353.0,20.0,0.05361930294906166,2018
1065,Latvia,USA,"WASHINGTON, DC",72.0,70.0,1.0,0.014084507042253521,2018
1066,Latvia,UZBEKISTAN,TASHKENT,4946.0,4399.0,492.0,0.10059292578204866,2018
1067,Lithuania,ARMENIA,YEREVAN,7712.0,7043.0,694.0,0.0896988496833398,2018
1068,Lithuania,AZERBAIJAN,BAKU,1534.0,1225.0,291.0,0.19195250659630606,2018
1069,Lithuania,BELARUS,GRODNO,34845.0,34672.0,139.0,0.00399299072132372,2018
1070,Lithuania,BELARUS,MINSK,201597.0,199729.0,443.0,0.0022130967368063467,2018
1071,Lithuania,BRAZIL,SAO PAULO,6.0,3.0,3.0,0.5,2018
1072,Lithuania,CANADA,OTTAWA,21.0,20.0,1.0,0.047619047619047616,2018
1073,Lithuania,CHINA,BEIJING,1701.0,1531.0,171.0,0.10047003525264395,2018
1074,Lithuania,EGYPT,CAIRO,602.0,415.0,169.0,0.2893835616438356,2018
1075,Lithuania,FRANCE,PARIS,1.0,1.0,0.0,0.0,2018
1076,Lithuania,GEORGIA,TBILISSI,431.0,332.0,83.0,0.2,2018
1077,Lithuania,INDIA,NEW DELHI,1007.0,647.0,345.0,0.3477822580645161,2018
1078,Lithuania,IRELAND,DUBLIN,165.0,154.0,3.0,0.01910828025477707,2018
1079,Lithuania,ISRAEL,TEL AVIV,36.0,33.0,1.0,0.029411764705882353,2018
1080,Lithuania,ITALY,ROME,15.0,8.0,1.0,0.1111111111111111,2018
1081,Lithuania,JAPAN,TOKYO,37.0,35.0,1.0,0.027777777777777776,2018
1082,Lithuania,KAZAKHSTAN,ALMATY,11172.0,9871.0,1156.0,0.10483359027840755,2018
1083,Lithuania,KAZAKHSTAN,ASTANA,1401.0,1375.0,21.0,0.01504297994269341,2018
1084,Lithuania,LATVIA,RIGA,2.0,1.0,0.0,0.0,2018
1085,Lithuania,MOLDOVA,CHISINAU,9.0,8.0,1.0,0.1111111111111111,2018
1086,Lithuania,NORWAY,OSLO,4.0,4.0,0.0,0.0,2018
1087,Lithuania,POLAND,WARSAW,1.0,1.0,0.0,0.0,2018
1088,Lithuania,ROMANIA,BUCHAREST,27.0,28.0,1.0,0.034482758620689655,2018
1089,Lithuania,RUSSIAN FEDERATION,KALININGRAD,25486.0,25257.0,153.0,0.0060212514757969305,2018
1090,Lithuania,RUSSIAN FEDERATION,MOSCOW,31558.0,31140.0,375.0,0.011899095668729176,2018
1091,Lithuania,RUSSIAN FEDERATION,SOVETSK,12071.0,11995.0,26.0,0.0021628816238249728,2018
1092,Lithuania,RUSSIAN FEDERATION,ST. PETERSBURG,13212.0,13021.0,225.0,0.01698626000301978,2018
1093,Lithuania,SOUTH AFRICA,PRETORIA,214.0,170.0,42.0,0.19811320754716982,2018
1094,Lithuania,SWEDEN,STOCKHOLM,5.0,4.0,0.0,0.0,2018
1095,Lithuania,TURKEY,ANKARA,1185.0,1016.0,157.0,0.13384484228473997,2018
1096,Lithuania,UKRAINE,KYIV,5380.0,5154.0,178.0,0.03338334583645911,2018
1097,Lithuania,UNITED KINGDOM,LONDON,574.0,562.0,10.0,0.017482517482517484,2018
1098,Lithuania,USA,"CHICAGO, IL",864.0,853.0,1.0,0.00117096018735363,2018
1099,Lithuania,USA,"LOS ANGELES, CA",61.0,58.0,2.0,0.03333333333333333,2018
1100,Lithuania,USA,"NEW YORK, NY",88.0,76.0,7.0,0.08433734939759036,2018
1101,Lithuania,USA,"WASHINGTON, DC",35.0,34.0,1.0,0.02857142857142857,2018
1102,Luxembourg,AUSTRIA,VIENNA,2.0,2.0,0.0,0.0,2018
1103,Luxembourg,BELGIUM,BRUSSELS,4.0,2.0,2.0,0.5,2018
1104,Luxembourg,CHINA,BEIJING,1269.0,1247.0,21.0,0.016561514195583597,2018
1105,Luxembourg,CHINA,SHANGHAI,972.0,931.0,40.0,0.0411946446961895,2018
1106,Luxembourg,CZECH REPUBLIC,PRAGUE,2.0,2.0,0.0,0.0,2018
1107,Luxembourg,FRANCE,PARIS,3.0,3.0,0.0,0.0,2018
1108,Luxembourg,GERMANY,BERLIN,4.0,2.0,1.0,0.3333333333333333,2018
1109,Luxembourg,GREECE,ATHENS,4.0,4.0,0.0,0.0,2018
1110,Luxembourg,INDIA,NEW DELHI,2283.0,2122.0,161.0,0.07052124397722295,2018
1111,Luxembourg,ITALY,ROME,32.0,27.0,4.0,0.12903225806451613,2018
1112,Luxembourg,JAPAN,TOKYO,24.0,22.0,1.0,0.043478260869565216,2018
1113,Luxembourg,LUXEMBOURG,LUXEMBOURG,39.0,37.0,2.0,0.05128205128205128,2018
1114,Luxembourg,NETHERLANDS,THE HAGUE,2.0,1.0,1.0,0.5,2018
1115,Luxembourg,POLAND,WARSAW,13.0,13.0,0.0,0.0,2018
1116,Luxembourg,PORTUGAL,LISBON,6.0,5.0,1.0,0.16666666666666666,2018
1117,Luxembourg,RUSSIAN FEDERATION,MOSCOW,2856.0,2813.0,43.0,0.015056022408963586,2018
1118,Luxembourg,SPAIN,MADRID,1.0,1.0,0.0,0.0,2018
1119,Luxembourg,SWITZERLAND,BERN,6.0,6.0,0.0,0.0,2018
1120,Luxembourg,THAILAND,BANGKOK,463.0,450.0,13.0,0.028077753779697623,2018
1121,Luxembourg,TURKEY,ANKARA,1438.0,1399.0,37.0,0.02576601671309192,2018
1122,Luxembourg,UNITED ARAB EMIRATES,ABU DHABI,433.0,377.0,56.0,0.12933025404157045,2018
1123,Luxembourg,UNITED KINGDOM,LONDON,528.0,519.0,9.0,0.017045454545454544,2018
1124,Luxembourg,USA,"NEW YORK, NY",163.0,159.0,3.0,0.018518518518518517,2018
1125,Luxembourg,USA,"SAN FRANCISCO, CA",254.0,252.0,2.0,0.007874015748031496,2018
1126,Luxembourg,USA,"WASHINGTON, DC",75.0,71.0,4.0,0.05333333333333334,2018
1127,Malta,ALGERIA,ALGIERS,3717.0,433.0,3226.0,0.8816616561902159,2018
1128,Malta,AUSTRALIA,CANBERRA,3.0,3.0,0.0,0.0,2018
1129,Malta,AUSTRALIA,MELBOURNE,23.0,22.0,0.0,0.0,2018
1130,Malta,AUSTRALIA,SYDNEY,25.0,23.0,0.0,0.0,2018
1131,Malta,CANADA,TORONTO,60.0,50.0,6.0,0.10714285714285714,2018
1132,Malta,CHINA,BEIJING,3947.0,2921.0,918.0,0.23912477207606148,2018
1133,Malta,CHINA,SHANGHAI,2660.0,2242.0,375.0,0.14329384791746275,2018
1134,Malta,EGYPT,CAIRO,997.0,796.0,161.0,0.16823406478578892,2018
1135,Malta,INDIA,NEW DELHI,3539.0,2630.0,809.0,0.2352428031404478,2018
1136,Malta,IRELAND,DUBLIN,199.0,196.0,1.0,0.005076142131979695,2018
1137,Malta,ISRAEL,TEL AVIV,204.0,171.0,26.0,0.1319796954314721,2018
1138,Malta,KUWAIT,KUWAIT,233.0,216.0,15.0,0.06493506493506493,2018
1139,Malta,POLAND,WARSAW,1.0,1.0,0.0,0.0,2018
1140,Malta,RUSSIAN FEDERATION,MOSCOW,7674.0,7498.0,33.0,0.00438188819545877,2018
1141,Malta,SAUDI ARABIA,RIYADH,903.0,766.0,97.0,0.11239860950173812,2018
1142,Malta,SPAIN,MADRID,3.0,3.0,0.0,0.0,2018
1143,Malta,TUNISIA,TUNIS,991.0,768.0,203.0,0.2090628218331617,2018
1144,Malta,TURKEY,ANKARA,1.0,1.0,0.0,0.0,2018
1145,Malta,TURKEY,ISTANBUL,3704.0,3364.0,259.0,0.07148771736130279,2018
1146,Malta,UNITED ARAB EMIRATES,ABU DHABI,140.0,90.0,46.0,0.3382352941176471,2018
1147,Malta,UNITED ARAB EMIRATES,DUBAI,1331.0,782.0,434.0,0.3569078947368421,2018
1148,Malta,UNITED KINGDOM,LONDON,1791.0,1781.0,0.0,0.0,2018
1149,Malta,USA,"NEW YORK, NY",75.0,69.0,0.0,0.0,2018
1150,Malta,USA,"WASHINGTON, DC",110.0,105.0,2.0,0.018691588785046728,2018
1151,Netherlands,AFGHANISTAN,KABUL,218.0,161.0,0.0,0.0,2018
1152,Netherlands,ALGERIA,ALGIERS,5861.0,2714.0,3485.0,0.5621874495886433,2018
1153,Netherlands,ANGOLA,LUANDA,557.0,329.0,215.0,0.3952205882352941,2018
1154,Netherlands,ARGENTINA,BUENOS AIRES,40.0,37.0,2.0,0.05128205128205128,2018
1155,Netherlands,AUSTRALIA,SYDNEY,1141.0,996.0,117.0,0.10512129380053908,2018
1156,Netherlands,BAHRAIN,MANAMA,3.0,0.0,3.0,1.0,2018
1157,Netherlands,BANGLADESH,DHAKA,11.0,11.0,0.0,0.0,2018
1158,Netherlands,BENIN,COTONOU,314.0,213.0,89.0,0.2947019867549669,2018
1159,Netherlands,BOSNIA AND HERZEGOVINA,SARAJEVO,85.0,59.0,26.0,0.3058823529411765,2018
1160,Netherlands,BRAZIL,SAO PAULO,97.0,70.0,17.0,0.19540229885057472,2018
1161,Netherlands,BULGARIA,SOFIA,177.0,128.0,35.0,0.2147239263803681,2018
1162,Netherlands,CANADA,OTTAWA,442.0,430.0,5.0,0.011494252873563218,2018
1163,Netherlands,CANADA,TORONTO,746.0,703.0,27.0,0.036986301369863014,2018
1164,Netherlands,CANADA,VANCOUVER,535.0,522.0,8.0,0.01509433962264151,2018
1165,Netherlands,CHILE,SANTIAGO DE CHILE,45.0,33.0,11.0,0.25,2018
1166,Netherlands,CHINA,BEIJING,40023.0,38565.0,1146.0,0.02885850268187656,2018
1167,Netherlands,CHINA,CHENGDU,1865.0,1836.0,23.0,0.01237224314147391,2018
1168,Netherlands,CHINA,GUANGZHOU (CANTON),9813.0,9349.0,432.0,0.0441672630610367,2018
1169,Netherlands,CHINA,SHANGHAI,20374.0,19777.0,542.0,0.026674541069934544,2018
1170,Netherlands,CHINA,SHENYANG,1469.0,1384.0,80.0,0.0546448087431694,2018
1171,Netherlands,CHINA,WUHAN,864.0,793.0,64.0,0.07467911318553092,2018
1172,Netherlands,COLOMBIA,BOGOTA,29.0,27.0,1.0,0.03571428571428571,2018
1173,Netherlands,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,81.0,14.0,1.0,0.06666666666666667,2018
1174,Netherlands,COSTA RICA,SAN JOSE,22.0,20.0,0.0,0.0,2018
1175,Netherlands,CROATIA,ZAGREB,36.0,25.0,10.0,0.2857142857142857,2018
1176,Netherlands,CUBA,HAVANA,1503.0,959.0,523.0,0.35290148448043185,2018
1177,Netherlands,CYPRUS,NICOSIA,19.0,0.0,14.0,1.0,2018
1178,Netherlands,CZECH REPUBLIC,PRAGUE,11.0,3.0,0.0,0.0,2018
1179,Netherlands,DOMINICAN REPUBLIC,SANTO DOMINGO,2673.0,1812.0,843.0,0.31751412429378534,2018
1180,Netherlands,EGYPT,CAIRO,13037.0,8581.0,3996.0,0.31772282738331875,2018
1181,Netherlands,ETHIOPIA,ADDIS ABEBA,2105.0,1662.0,377.0,0.18489455615497793,2018
1182,Netherlands,FINLAND,HELSINKI,2.0,2.0,0.0,0.0,2018
1183,Netherlands,FRANCE,PARIS,2.0,1.0,1.0,0.5,2018
1184,Netherlands,GEORGIA,TBILISSI,697.0,254.0,408.0,0.6163141993957704,2018
1185,Netherlands,GERMANY,BERLIN,1.0,0.0,1.0,1.0,2018
1186,Netherlands,GHANA,ACCRA,18438.0,10722.0,7587.0,0.4143863673603146,2018
1187,Netherlands,GREECE,ATHENS,35.0,18.0,4.0,0.18181818181818182,2018
1188,Netherlands,HONG KONG S.A.R.,HONG KONG,781.0,745.0,25.0,0.032467532467532464,2018
1189,Netherlands,HUNGARY,BUDAPEST,6.0,5.0,0.0,0.0,2018
1190,Netherlands,INDIA,BANGALORE,15187.0,14038.0,1075.0,0.07113081453053663,2018
1191,Netherlands,INDIA,CHENNAI,8180.0,7548.0,593.0,0.07284117430291119,2018
1192,Netherlands,INDIA,KOLKATA,3787.0,3455.0,294.0,0.07842091224326488,2018
1193,Netherlands,INDIA,MUMBAI,23981.0,22595.0,1304.0,0.05456295242478765,2018
1194,Netherlands,INDIA,NEW DELHI,29109.0,25001.0,3918.0,0.13548186313496316,2018
1195,Netherlands,INDONESIA,JAKARTA,40411.0,38447.0,1157.0,0.029214220785779215,2018
1196,Netherlands,IRAN,TEHERAN,28379.0,18544.0,9354.0,0.33529285253423186,2018
1197,Netherlands,IRAQ,BAGHDAD,819.0,615.0,117.0,0.1598360655737705,2018
1198,Netherlands,IRAQ,ERBIL,590.0,386.0,166.0,0.3007246376811594,2018
1199,Netherlands,IRELAND,DUBLIN,3291.0,3118.0,14.0,0.004469987228607918,2018
1200,Netherlands,ISRAEL,TEL AVIV,336.0,220.0,72.0,0.2465753424657534,2018
1201,Netherlands,ITALY,ROME,2.0,1.0,0.0,0.0,2018
1202,Netherlands,JAPAN,TOKYO,721.0,665.0,44.0,0.06205923836389281,2018
1203,Netherlands,JORDAN,AMMAN,6390.0,4588.0,1546.0,0.2520378219758722,2018
1204,Netherlands,KAZAKHSTAN,ASTANA,5.0,5.0,0.0,0.0,2018
1205,Netherlands,KENYA,NAIROBI,4406.0,4045.0,280.0,0.06473988439306358,2018
1206,Netherlands,KUWAIT,KUWAIT,14351.0,13605.0,503.0,0.03565352991210661,2018
1207,Netherlands,LEBANON,BEIRUT,5228.0,4046.0,853.0,0.17411716676872832,2018
1208,Netherlands,LUXEMBOURG,LUXEMBOURG,1.0,0.0,0.0,,2018
1209,Netherlands,MALAYSIA,KUALA LUMPUR,1003.0,636.0,291.0,0.313915857605178,2018
1210,Netherlands,MALI,BAMAKO,2049.0,906.0,1093.0,0.5467733866933466,2018
1211,Netherlands,MEXICO,MEXICO CITY,190.0,167.0,16.0,0.08743169398907104,2018
1212,Netherlands,MOROCCO,CASABLANCA,1.0,0.0,1.0,1.0,2018
1213,Netherlands,MOROCCO,NADOR,15933.0,10145.0,5720.0,0.36054207374724234,2018
1214,Netherlands,MOROCCO,RABAT,13874.0,10589.0,3156.0,0.22961076755183704,2018
1215,Netherlands,MOZAMBIQUE,MAPUTO,925.0,823.0,65.0,0.0731981981981982,2018
1216,Netherlands,MYANMAR,YANGON,1430.0,1256.0,134.0,0.09640287769784173,2018
1217,Netherlands,NEPAL,KATHMANDU,1653.0,973.0,633.0,0.3941469489414695,2018
1218,Netherlands,NETHERLANDS,ARUBA,104.0,96.0,2.0,0.02040816326530612,2018
1219,Netherlands,NETHERLANDS,THE HAGUE,512.0,482.0,4.0,0.00823045267489712,2018
1220,Netherlands,NETHERLANDS,WILLEMSTAD (CURACAO),331.0,295.0,28.0,0.08668730650154799,2018
1221,Netherlands,NEW ZEALAND,WELLINGTON,434.0,393.0,26.0,0.06205250596658711,2018
1222,Netherlands,NORTH MACEDONIA,SKOPJE,101.0,65.0,16.0,0.19753086419753085,2018
1223,Netherlands,OMAN,MUSCAT,9322.0,8755.0,469.0,0.05084562012142237,2018
1224,Netherlands,PAKISTAN,ISLAMABAD,11506.0,5948.0,5289.0,0.47067722701788733,2018
1225,Netherlands,PAKISTAN,KARACHI,2492.0,1701.0,712.0,0.2950683796104434,2018
1226,Netherlands,PALESTINIAN AUTHORITY,RAMALLAH,587.0,371.0,126.0,0.2535211267605634,2018
